AK.CHN/bp0.01_0.02/AK.CHN_AK.O18K_BHZ.P2.CORR.T1T2.SAC 7.000 1 RL 38.37 377.37 f1 2.11 0.82 5.2
AK.CHN/bp0.01_0.02/AK.CHN_AK.P17K_BHZ.P2.CORR.T1T2.SAC 2.400 1 RL 17.04 356.04 f1 2.16 0.82 5.1
AK.CHN/bp0.01_0.02/AK.CHN_AK.Q19K_BHZ.P2.CORR.T1T2.SAC -5.900 1 RL 30.40 369.40 f1 2.35 0.73 5.7
AK.CHN/bp0.01_0.02/AK.CHN_AT.OHAK_BHZ.P2.CORR.T1T2.SAC 0.200 1 RL 6.41 345.41 f1 1.31 0.80 8.5
AK.CHN/bp0.01_0.02/AK.CHN_AV.AUL_BHZ.P2.CORR.T1T2.SAC 0.300 1 RL 39.95 378.95 f1 1.63 0.94 5.9
AK.CHN/bp0.01_0.02/AK.CHN_AV.AULG_BHZ.P2.CORR.T1T2.SAC 1.100 1 RL 39.95 378.95 f1 1.63 0.94 5.9
AK.CHN/bp0.01_0.02/AK.CHN_AV.KAKN_BHZ.P2.CORR.T1T2.SAC -4.100 1 RL 6.67 345.67 f1 1.66 0.79 6.7
AK.CHN/bp0.01_0.02/AK.CHN_AV.P18K_BHZ.P2.CORR.T1T2.SAC 1.800 1 RL 28.17 367.17 f1 2.81 0.89 6.6
AK.CHN/bp0.01_0.02/AK.CHN_II.KDAK_BHZ.P2.CORR.T1T2.SAC -0.800 1 RL 21.82 360.82 f1 1.24 0.97 11.6
AK.CHN/bp0.01_0.02/AK.CHN_TA.O14K_BHZ.P2.CORR.T1T2.SAC -0.800 1 RL 12.73 351.73 f1 1.47 0.76 6.8
AK.CHN/bp0.01_0.02/AK.CHN_TA.O15K_BHZ.P2.CORR.T1T2.SAC -1.800 1 RL 8.59 347.59 f1 1.27 0.90 8.1
AK.CHN/bp0.01_0.02/AK.CHN_TA.O16K_BHZ.P2.CORR.T1T2.SAC 0.200 1 RL 20.56 359.56 f1 1.39 0.88 8.6
AK.CHN/bp0.01_0.02/AK.CHN_TA.O17K_BHZ.P2.CORR.T1T2.SAC -0.700 1 RL 27.77 366.77 f1 1.33 0.91 8.9
AK.CHN/bp0.01_0.02/AK.CHN_TA.O18K_BHZ.P2.CORR.T1T2.SAC -0.800 1 RL 38.37 377.37 f1 1.61 0.85 7.8
AK.CHN/bp0.01_0.02/AK.CHN_TA.P16K_BHZ.P2.CORR.T1T2.SAC 0.700 1 RL 7.16 346.16 f1 1.52 0.84 10.5
AK.CHN/bp0.01_0.02/AK.CHN_TA.P17K_BHZ.P2.CORR.T1T2.SAC -1.100 1 RL 17.04 356.04 f1 1.63 0.94 8.3
AK.CHN/bp0.01_0.02/AK.CHN_TA.P18K_BHZ.P2.CORR.T1T2.SAC -0.100 1 RL 28.17 367.17 f1 1.43 0.92 7.4
AK.CHN/bp0.01_0.02/AK.CHN_TA.P19K_BHZ.P2.CORR.T1T2.SAC -1.000 1 RL 47.53 386.53 f1 1.52 0.93 7.2
AK.CHN/bp0.01_0.02/AK.CHN_TA.Q18K_BHZ.P2.CORR.T1T2.SAC 0.400 1 RL 14.10 353.10 f1 1.39 0.93 9.1
